,0
25209,Gm11505
25210,Gm36677
25211,1700071G01Rik
25212,Gm13124
25213,Prss1
25214,4930505A04Rik
25215,Gm36435
25216,4930455M05Rik
25217,Gm15522
25218,Smim40
25219,Lvrn
25220,Mcemp1
25221,Gm31479
25222,Dusp4
25223,Sult1c2
25224,Gm26558
25225,Gm16853
25226,Gm15350
25227,Gm20319
25228,5330411J11Rik
25229,4930586N03Rik
25230,Gm16208
25231,Gm44570
25232,Gm17130
25233,1700008C04Rik
25234,Gm49715
25235,Gm14549
25236,Ush1c
25237,Art2b
25238,Gm10556
25239,Klk1b22
25240,Gm39271
25241,Gm4793
25242,Gm13412
25243,Gm36173
25244,Cyp2a12
25245,4930542D17Rik
25246,Krtap5-5
25247,Rtl1
25248,Gm50446
25249,Gm13883
25250,Gm5464
25251,Zbed5
25252,Gm31452
25253,4930519K11Rik
25254,Platr1
25255,Olfr965
25256,Gm33994
25257,Trim63
25258,Capn8
25259,Hist1h4b
25260,3110018I06Rik
25261,Gm39329
25262,Gm40576
25263,Gm31369
25264,Plxna4os3
25265,Gm48825
25266,Gm33936
25267,Gm50215
25268,Olfr1274-ps
25269,Gm12440
25270,1700109G14Rik
25271,Gm26876
25272,1700015I17Rik
25273,Gm38190
25274,Gm42938
25275,Gm48954
25276,Gm17094
25277,C030037F17Rik
25278,Gm12236
25279,Gm12319
25280,Gm48607
25281,Gm10389
25282,Drc7
25283,Gm11579
25284,Olfr1465
25285,Gm19619
25286,Gm15469
25287,Olfr898
25288,Xlr3c
25289,4930572O13Rik
25290,Kcna10
25291,Gm44549
25292,4921517D16Rik
25293,Gm14243
25294,Gm34678
25295,Vmn1r20
25296,Zfp972
25297,Gm38661
25298,Gc
25299,Gm29066
25300,Gm6639
25301,Maats1os
25302,4921508D12Rik
25303,Gm13421
25304,Gm48899
25305,Gm16099
25306,Il5ra
25307,Gm48492
25308,Gm45064
25309,Tnfsf15
25310,Gm44785
25311,Gm48236
25312,1700025B11Rik
25313,Hist1h2an
25314,Cldn15
25315,Gm15458
25316,Insl3
25317,Olfr309
25318,Gm36635
25319,Gm36525
25320,Gm32710
25321,1700120O09Rik
25322,Gm49864
25323,2900041M22Rik
25324,Serpinb6c
25325,Gm48677
25326,Gm45079
25327,Gstt4
25328,Gm45489
25329,Popdc2
25330,Nt5c1b
25331,Gm38132
25332,Gm34808
25333,2400006E01Rik
25334,Gm14616
25335,E330017L17Rik
25336,Gm8300
25337,Gm3519
25338,Gm28653
25339,Gm28319
25340,Gpr82
25341,Gm13709
25342,Pitpnm2os2
25343,Gm16275
25344,Satl1
25345,Gje1
25346,Olfr887
25347,Sell
25348,Glra4
25349,Gm20611
25350,Gm47906
25351,Ppp2r2cos
25352,Fbxl21
25353,Gm26781
25354,4933430M04Rik
25355,Dlec1
25356,Krt4
25357,Gm44129
25358,Gm47666
25359,Xkr9
25360,4933407I05Rik
25361,Gm14252
25362,Gm36070
25363,Gm49208
25364,E130317F20Rik
25365,Ccdc40
25366,Gm31805
25367,Olfr971
25368,Gm28178
25369,Pnp2
25370,Gm13976
25371,Chit1
25372,Gm44071
25373,4930527G23Rik
25374,Ifnab
25375,Gm47841
25376,C130080G10Rik
25377,Gm13497
25378,9930004E17Rik
25379,1700039M15Rik
25380,Platr32
25381,Gm45792
25382,Trim40
25383,Pou5f1
25384,Gm14123
25385,Hist1h2ae
25386,Gm49482
25387,Gm46447
25388,Gm48984
25389,Acbd7
25390,Armh2
25391,Glod5
25392,Evx1
25393,Gm48799
25394,Gm26554
25395,Tgm6
25396,Gm5468
25397,Gm15419
25398,Gm6525
25399,Gm15512
25400,Gm31393
25401,Gm32754
25402,Adam21
25403,Gm32743
25404,Gm13610
25405,Gm11788
25406,Olfr298
25407,Gm44674
25408,Krt42
25409,Olfr1382
25410,Gm45334
25411,Gm9833
25412,1700010G06Rik
25413,Itk
25414,Gm26947
25415,Spo11
25416,Hspa1l
25417,Gm42817
25418,4930556G01Rik
25419,Cd55b
25420,Gm34322
25421,Gm13257
25422,Tex45
25423,Gm32540
25424,Olfr462
25425,Gm47739
25426,Gm34150
25427,A230103O09Rik
25428,Gm30275
25429,Ankrd2
25430,Gm15609
25431,Gm15083
25432,Dsg1a
25433,Catsperg2
25434,Hhipl2
25435,2610042L04Rik
25436,Ccdc113
25437,Vmn1r72
25438,Gm29093
25439,Gm6619
25440,Gm15391
25441,Bsph1
25442,Gm45163
25443,A430048G15Rik
25444,Defb13
25445,Lhfpl5
25446,Gm48651
25447,Gm44123
25448,Gm50023
25449,Mcpt9
25450,Chad
25451,Gm21885
25452,4933408J17Rik
25453,Slc9a3
25454,Gm41600
25455,Abca17
25456,Actrt3
25457,Gm47126
25458,2310043L19Rik
25459,Olfr125
25460,Gm10338
25461,Gm43061
25462,Gm13817
25463,Cd55
25464,Gm16565
25465,Gm42529
25466,A530046M15Rik
25467,Gm30301
25468,Angptl7
25469,Igkv4-53
25470,Gm7271
25471,4930567K12Rik
25472,Gm4409
25473,Gm11399
25474,Gm26630
25475,Oas1c
25476,Fscn2
25477,Gm16572
25478,Gm10999
25479,Gm11917
25480,Gm28514
25481,1700025J12Rik
25482,Platr31
25483,Gm12259
25484,Kif20a
25485,Gm12827
25486,Gm15239
25487,Gm48821
25488,Gm47231
25489,C230038L03Rik
25490,Gm31219
25491,Gm16268
25492,Gm47013
25493,Gm46620
25494,Olfr1340
25495,D430020J02Rik
25496,2010106G04Rik
25497,1700042D02Rik
25498,Lpar2
25499,Gm20548
25500,Gm10226
25501,Gm50373
25502,Best1
25503,Pip5k1bos
25504,Hipk4
25505,Gm50311
25506,Etv2
25507,Gm16582
25508,Marveld3
25509,Gm17201
25510,Gm48968
25511,Iqcf4
25512,Dok2
25513,Grhl2
25514,Pdilt
25515,Serpinb7
25516,Tm4sf5
25517,Olfr290
25518,Gm15751
25519,Olfr825
25520,Gm17402
25521,Gm28610
25522,Klra3
25523,Gm14412
25524,Vmn1r29
25525,Gm43192
25526,Gpbar1
25527,Gm26620
25528,Olfr1432
25529,2410003I16Rik
25530,Gm16630
25531,Rgs9bp
25532,Gpr165
25533,Cuzd1
25534,Muc5ac
25535,Sim2
25536,Tmem74
25537,Gm3486
25538,4930532I03Rik
25539,Olfr1006
25540,Olfr1467
25541,Zbtb8b
25542,Gm1123
25543,Idi2
25544,Gm10445
25545,Fgf6
25546,4930533K18Rik
25547,1700093K21Rik
25548,Trpv1
25549,Oip5
25550,Kir3dl2
25551,9430073C21Rik
25552,Gm10358
25553,Nron
25554,Gm30262
25555,4921516A02Rik
25556,Gm49350
25557,Tnmd
25558,Gm35867
25559,Gm49240
25560,4930513N10Rik
25561,1700110K17Rik
25562,Gm21761
25563,Gm42941
25564,Gm44672
25565,D030018L15Rik
25566,Olfr731
25567,Prl7d1
25568,Defb15
25569,E330023G01Rik
25570,Gm14440
25571,Mettl7a3
25572,Pate13
25573,Gm44204
25574,Olfr352
25575,Gm47368
25576,Gm45326
25577,4930523O13Rik
25578,Gm50142
25579,Sap30bpos
25580,Il1f9
25581,Gm47662
25582,1700001G01Rik
25583,Gm28664
25584,Cccd201
25585,1700007H22Rik
25586,Spdye4b
25587,Gm44515
25588,Gm34597
25589,A530095I07Rik
25590,Apoa5
25591,Trav13n-3
25592,Gm16036
25593,Gm43251
25594,Gm38394
25595,A930041C12Rik
25596,9430024E24Rik
25597,Gm47548
25598,5031410I06Rik
25599,Gm40649
25600,Gm29461
25601,Gm43400
25602,Gm27222
25603,Olfr1275
25604,Gm47409
25605,Olfr686
25606,Gm41545
25607,Vmn1r66
25608,Gm48914
25609,Irx4
25610,Actrt1
25611,Olfr635
25612,Gm26833
25613,Tlx1
25614,Gm50395
25615,1700029J03Rik
25616,Acp4
25617,Actl7a
25618,Faddos
25619,Gm28379
25620,Gm49216
25621,Bhmt
25622,Cyp2t4
25623,Vmn2r79
25624,Gm14218
25625,Nr1i2
25626,Vmn2r18
25627,Pate9
25628,Mrgprx1
25629,Gm47079
25630,Gm4340
25631,Gm26761
25632,Gm16998
25633,Gm20508
25634,4930412B13Rik
25635,Cxcl13
25636,Gm49484
25637,Gm42947
25638,4831440D22Rik
25639,Tescl
25640,Gm35394
25641,Vmn2r59
25642,Olfr743
25643,Ikzf3
25644,Mir133a-1hg
25645,Gm31727
25646,Aanat
25647,Gm10160
25648,Gm33246
25649,Acod1
25650,Gm36329
25651,BC049739
25652,Gm11963
25653,Fgf8
25654,Bpifb9a
25655,Gm49953
25656,Gm5427
25657,2700089I24Rik
25658,Gm4022
25659,Olfr1137
25660,Gm34908
25661,1700001P01Rik
25662,Gm13528
25663,Gm11820
25664,Vmn1r58
25665,1700019J19Rik
25666,AU017674
25667,Rhox3c
25668,Fhl4
25669,Klk1
25670,Krtap9-1
25671,4931413K12Rik
25672,Itgb1bp2
25673,Gm10165
25674,4930423D22Rik
25675,Serpinb3b
25676,Galr2
25677,1700048M11Rik
25678,Gm30676
25679,Cd160
25680,Gm49172
25681,Gm36033
25682,Gm10961
25683,Gm14033
25684,4930448D08Rik
25685,Gm3411
25686,Gm36560
25687,Gm47456
25688,Gm20362
25689,Gm12708
25690,Gm14968
25691,Gm7580
25692,C730027H18Rik
25693,Gm47214
25694,Musk
25695,Ceacam13
25696,Gm29554
25697,Dpep1
25698,Gm48595
25699,Vmn1r219
25700,Olfr914
25701,Klk1b26
25702,Gm11587
25703,Bpifb9b
25704,BC024139
25705,Gm49046
25706,Gm45641
25707,Gm13405
25708,4930555G07Rik
25709,Gm49217
25710,Ang5
25711,Gm29050
25712,Gm29101
25713,Pnma1
25714,Gm4952
25715,Olfr483
25716,Myf6
25717,Tmem74bos
25718,Gm829
25719,Gm36903
25720,Kcnj13
25721,Ccdc110
25722,Gm48027
25723,Chek1
25724,Tbc1d10c
25725,Gm26642
25726,Defb5
25727,Vmn1r85
25728,CAAA01077340.1
25729,Olfr907
25730,Gm19950
25731,Gm4756
25732,Rsph4a
25733,Gm20714
25734,Gm50199
25735,Myot
25736,Gm12744
25737,Rab11fip4os1
25738,Gm43688
25739,Gm40662
25740,Gm38590
25741,Mm2pr
25742,Gm20544
25743,9230116L04Rik
25744,A430088P11Rik
25745,Foxp3
25746,Gm31854
25747,Gm42849
25748,Gm31678
25749,Bspry
25750,1700018B24Rik
25751,4930463O16Rik
25752,9530052C20Rik
25753,Gm34759
25754,Serpinb1c
25755,Skint8
25756,Gm36539
25757,Calhm4
25758,Gm49025
25759,Gm15262
25760,Sectm1a
25761,Ccdc81
25762,Gm43549
25763,Gm35963
25764,Olfr1506
25765,Gm36346
25766,1700120B22Rik
25767,2010106E10Rik
25768,Aldh8a1
25769,Gm45868
25770,Cacng1
25771,Cd8a
25772,Gm20539
25773,C230013L11Rik
25774,Olfr202
25775,Tigit
25776,Cryba1
25777,Gm47923
25778,Gm27153
25779,Gm15611
25780,D730045A05Rik
25781,Gja3
25782,D930007P13Rik
25783,Gm2974
25784,Slc16a8
25785,Fabp4
25786,2810404F17Rik
25787,Gm13262
25788,Sbspon
25789,Gm26692
25790,Hus1b
25791,Bpi
25792,Sgo2b
25793,Gm20618
25794,Gm13175
25795,Gm38139
25796,Gm15628
25797,Gm39075
25798,Fhad1os2
25799,Gm44784
25800,Hoxc5
25801,Zp2
25802,Svs3a
25803,Zdhhc11
25804,Gm45631
25805,Igfl3
25806,Gm47117
25807,F2rl3
25808,Mup11
25809,Gm11559
25810,Uchl4
25811,A730098A19Rik
25812,D830039M14Rik
25813,Gm16085
25814,Olfr1198
25815,Gm3424
25816,Olfr945
25817,Gm45014
25818,Ckmt2
25819,Gm28535
25820,Gm16098
25821,Gm43598
25822,Gm29230
25823,Mycs
25824,Prl7a1
25825,1700125H20Rik
25826,4921511I17Rik
25827,Gm48727
25828,Gm28856
25829,4930435F18Rik
25830,1700113B09Rik
25831,Slc5a1
25832,Ube4bos2
25833,1700054M17Rik
25834,Gm15775
25835,4930526F13Rik
25836,4930520M14Rik
25837,Pld6
25838,Rptoros
25839,Slc23a4
25840,Loxhd1
25841,2010103J01Rik
25842,Gm20511
25843,Gm44214
25844,Sohlh1
25845,Gm32455
25846,4930516K23Rik
25847,Gm15894
25848,Gm2244
25849,Gm45349
25850,Vmn1r167
25851,Gm8104
25852,Gm1647
25853,Nxf2
25854,4930458D05Rik
25855,Gm16513
25856,1700057H21Rik
25857,Map3k21
25858,Galp
25859,5033417F24Rik
25860,Gm47734
25861,Trex2
25862,Gm35733
25863,Gm43017
25864,Gm13420
25865,Gm26907
25866,Vmn2r17
25867,Gpr39
25868,Albfm1
25869,Gm49439
25870,Olfr804
25871,Tex13b
25872,Gm37020
25873,Otol1
25874,Gm48284
25875,Gm33175
25876,Lyg1
25877,Gm15875
25878,4921509O07Rik
25879,Olfr1293-ps
25880,BC018473
25881,4933430H16Rik
25882,Dmrtc1b
25883,Cyp2ab1
25884,Sult6b2
25885,Gm10310
25886,Gm31251
25887,Fhad1os1
25888,5830487J09Rik
25889,9330171B17Rik
25890,Platr21
25891,Gm44646
25892,Igkv14-126-1
25893,Gm48283
25894,Pck1
25895,Umodl1
25896,Gm11431
25897,Tex55
25898,Olfr967
25899,Vmn2r55
25900,Vmn2r114
25901,Stx19
25902,Platr23
25903,Flg
25904,Plek2
25905,1700026F02Rik
25906,Gm26995
25907,Olfr59
25908,Gm46555
25909,Gm48820
25910,Hyls1
25911,1700021A07Rik
25912,Gm17067
25913,Gm47448
25914,Olfr968
25915,4930591E09Rik
25916,Gm11482
25917,Gm47140
25918,Gm5475
25919,4732487G21Rik
25920,Gm34636
25921,Plcz1
25922,Gm45436
25923,Gm5286
25924,Vmn1r43
25925,Gm16287
25926,4930519G04Rik
25927,Gm36017
25928,Krtap16-3
25929,Bhmt2
25930,Trim43a
25931,Gm15941
25932,Gm35996
25933,Gm50362
25934,2900072N19Rik
25935,Gm29296
25936,Pmis2
25937,Vmn1r30
25938,2700068H02Rik
25939,Gm43700
25940,Taar5
25941,Gm10271
25942,Gm26968
25943,Gm17077
25944,9930111H07Rik
25945,Gm30159
25946,Gm47257
25947,Gm44920
25948,Gm35025
25949,Phospho1
25950,Gm42518
25951,Tat
25952,Gm43101
25953,Lipf
25954,Gm50021
25955,Gm15637
25956,Insl5
25957,2600006K01Rik
25958,Atp2c2
25959,1700049E22Rik
25960,Olfr5
25961,Defb45
25962,Igkv7-33
25963,Gm45686
25964,Klra2
25965,Lrrn4
25966,Vmn2r121
25967,Sval1
25968,Mkrn2os
25969,Cnga4
25970,Gm29175
25971,Olfr53
25972,Myadml2os
25973,Srp54b
25974,Cyb5d1
25975,Lipo2
25976,Gm36719
25977,Gm43698
25978,Gm11732
25979,Gm29530
25980,Gm43001
25981,Spata31d1a
25982,Vmn1r90
25983,Cfap73
25984,Gm13485
25985,AI606473
25986,Pnpla5
25987,Efcab3
25988,Foxi1
25989,Ctcfl
25990,Samd11
25991,Gm42133
25992,Gm26658
25993,Gm15558
25994,Nanos2
25995,Gm15818
25996,Gm19610
25997,Gm44317
25998,Gm48949
25999,Gm44026
26000,Gm40983
26001,Gm9017
26002,Gm17120
26003,Gm47471
26004,Gm42705
26005,Gm15556
26006,Ptger2
26007,Hist1h2bl
26008,Gm11528
26009,Gm50290
26010,B230208B08Rik
26011,Gm13556
26012,Gm26555
26013,Olfr904
26014,Gm11959
26015,Gm43258
26016,Gm6270
26017,Dnmt3aos
26018,Ccl28
26019,2900045O20Rik
26020,Upk3a
26021,Gm38811
26022,Gm31343
26023,CK137956
26024,Krtap8-1
26025,Gm30929
26026,Gm45702
26027,Gm34866
26028,Gm10032
26029,Olfr441
26030,Fpr3
26031,Fgf3
26032,Gm5094
26033,1700121L03Rik
26034,Gm20005
26035,Gm47475
26036,Lgsn
26037,Klrb1a
26038,Abcg8
26039,Gm11457
26040,Gm33968
26041,Cpb2
26042,Cd96
26043,Gm41505
26044,Gm26886
26045,Ccn6
26046,Gm15395
26047,Plekhd1os
26048,Gm11733
26049,Nell1os
26050,Ctrb1
26051,Gm10775
26052,Usp46os2
26053,Gm35618
26054,Gm28404
26055,Gm47658
26056,Gm47950
26057,Gm13429
26058,Tac4
26059,Gm43134
26060,Gm47879
26061,Cdc34b
26062,Gm17428
26063,4930579J19Rik
26064,Tmprss15
26065,Olfr1441
26066,Gm47202
26067,Gm17374
26068,Smco1
26069,Krtap4-13
26070,Gm4847
26071,4930516B21Rik
26072,Gm48488
26073,4933435E02Rik
26074,2310034O05Rik
26075,Gm37041
26076,Gm11614
26077,Gm40153
26078,Tas1r1
26079,Angptl8
26080,Gm16178
26081,Olfr1209
26082,Ttc22
26083,Gm20395
26084,Slc5a2
26085,Gm49092
26086,Krtap4-6
26087,4921539E11Rik
26088,Gm3005
26089,Toporsl
26090,Gm14397
26091,Gm45479
26092,Gm16000
26093,Rnf148
26094,Gm11961
26095,Gm13790
26096,1700095A13Rik
26097,Prrt2
26098,Gm43166
26099,Gm40557
26100,5730507C01Rik
26101,Pde6h
26102,Tnfrsf18
26103,Slc25a41
26104,Gm43388
26105,A230103J11Rik
26106,A930027H12Rik
26107,A330043C09Rik
26108,Gm13287
26109,4930526L06Rik
26110,Gm48622
26111,2410137M14Rik
26112,Gm13618
26113,Gm44738
26114,Vmn1r175
26115,4930509G22Rik
26116,Gm13112
26117,Gm45941
26118,Gm10135
26119,AC137513.1
26120,Gm45271
26121,Gm50092
26122,Gm33785
26123,Hist1h2ag
26124,Clca3b
26125,Gm49607
26126,Gm42980
26127,Il19
26128,Gm37637
26129,Gm20379
26130,Scube3
26131,Ciita
26132,Gm15976
26133,Cst11
26134,Gm42742
26135,Oas3
26136,Ccdc87
26137,2210407C18Rik
26138,Gm48617
26139,Gm37853
26140,Catspere1
26141,Gm26918
26142,Gm47020
26143,Gm20557
26144,A130023I24Rik
26145,Gm13663
26146,BC107364
26147,Gm48942
26148,1700047G07Rik
26149,BC065403
26150,Cyp2j13
26151,Sdcbp2
26152,Olfr1094
26153,4930469B13Rik
26154,Rnf183
26155,Gm13584
26156,Gm50292
26157,Olfr885
26158,Gm13652
26159,Defb48
26160,Olfr165
26161,Gm14223
26162,Gm16126
26163,Gm33280
26164,Hsd3b2
26165,Gm17606
26166,Fam90a1b
26167,Gm15407
26168,Gm50209
26169,Gm17545
26170,Fam83h
26171,Gm16299
26172,Bsnd
26173,Gm47691
26174,Hjv
26175,Klra4
26176,Gm5111
26177,Gm11534
26178,Olfr1484
26179,Gm11755
26180,Olfr374
26181,Gm50298
26182,Clec4f
26183,Gm40709
26184,Gm16892
26185,Olfr1487
26186,Btnl10
26187,Ptger4
26188,4930517E14Rik
26189,Gm29681
26190,Clca1
26191,Gm26726
26192,Gm42854
26193,Gm13029
26194,Gm31577
26195,Olfr312
26196,Sult2a5
26197,Lce3d
26198,4930597A21Rik
26199,Gm47028
26200,Htr6
26201,Klrg1
26202,Slc39a5
26203,Gm39929
26204,Gm41720
26205,1700016L21Rik
26206,Gucy2d
26207,Olfr1079
26208,Mbl2
26209,A430090L17Rik
26210,Gm14705
26211,Phxr2
26212,Gm38163
26213,Gssos1
26214,Gm9747
26215,Gm13596
26216,Gm48237
26217,Pcsk2os2
26218,Gm49894
26219,Pga5
26220,Gm11213
26221,Olfr727
26222,8030423F21Rik
26223,Lipo4
26224,Il1f8
26225,Gm43732
26226,Gm49632
26227,Gm46210
26228,Olfr691
26229,Gm35550
26230,4930535L15Rik
26231,Gm29482
26232,Gm35865
26233,D030034A15Rik
26234,Gm8206
26235,Gm15641
26236,Slc6a16
26237,Tmprss11b
26238,Olfr18
26239,Pon1
26240,Gm48648
26241,Olfr1175-ps
26242,Gm31881
26243,Agtr2
26244,Tmprss11g
26245,Gm29566
26246,Trav13n-4
26247,Spink2
26248,Plet1
26249,Gm16235
26250,Gm15562
26251,Zc2hc1c
26252,1700017G19Rik
26253,Gm45576
26254,Ccdc116
26255,1700019G24Rik
26256,9630041A04Rik
26257,Arhgef16
26258,Gm17105
26259,Gm37571
26260,4930500F10Rik
26261,AC159140.1
26262,AA387200
26263,Gm12762
26264,Gm44788
26265,Gm20512
26266,Gm35501
26267,1700047E10Rik
26268,Olfr1200
26269,Gm29509
26270,Tex29
26271,Gm49441
26272,Gm50039
26273,Gm7138
26274,Gm49126
26275,9030625G05Rik
26276,Gys2
26277,Gm47289
26278,Gm15555
26279,Gm31983
26280,Olfr346
26281,Slc28a3
26282,Gm40155
26283,Olfr106-ps
26284,Olfr1440
26285,Gm28516
26286,Gm17508
26287,Olfr463
26288,Vmn2r91
26289,Gm50368
26290,Glyat
26291,Slco6c1
26292,Ccdc150
26293,Gm3002
26294,Gm29601
26295,Gm28228
26296,Kcnj1
26297,4632428C04Rik
26298,Olfr569
26299,Adh4
26300,Gm35585
26301,Has3
26302,Spdye4c
26303,Gm44761
26304,Gm16058
26305,Vmn2r86
26306,Armc12
26307,Gm40655
26308,E330012B07Rik
26309,Fam24b
26310,Olfr164
26311,Ptpn7
26312,Gm50163
26313,Olfr1199
26314,Gm14434
26315,Vmn1r183
26316,Eef1akmt3
26317,Oxct2a
26318,Gm29481
26319,Gm10439
26320,Bmp8b
26321,Gm43303
26322,Gm4278
26323,4930593C16Rik
26324,Usp44
26325,Gm37021
26326,Reg3g
26327,S100g
26328,Sec14l3
26329,Tbx10
26330,Mab21l4
26331,Gm12394
26332,1700095J03Rik
26333,Sct
26334,Tmbim7
26335,4930441H08Rik
26336,Gm3278
26337,Gm15704
26338,Ube4bos3
26339,Olfr419
26340,Muc2
26341,Piwil4
26342,Krtap5-2
26343,Gm48202
26344,Gm50227
26345,7530414M10Rik
26346,4921513I08Rik
26347,Gm9821
26348,Gm48801
26349,Ldlrad1
26350,Prlhr
26351,Aldob
26352,Akr1c20
26353,Erich2os
26354,Apol6
26355,Gm29507
26356,Gm32850
26357,Gm13881
26358,Opn4
26359,Tex28
26360,4930413F20Rik
26361,4930511A02Rik
26362,Gm29374
26363,Gm5796
26364,Tdh
26365,Fetub
26366,4930445N08Rik
26367,1810012K08Rik
26368,Lin28a
26369,Gm26592
26370,Gm47070
26371,Gm31084
26372,Gm37756
26373,Gm13001
26374,4930527B05Rik
26375,Gm9903
26376,Gm12602
26377,Tespa1
26378,Galr3
26379,Gm40608
26380,Olfr1313
26381,Prg4
26382,Gm41192
26383,Gm31497
26384,Olfr824
26385,Gm36992
26386,Olfr166
26387,Ect2l
26388,Slc24a1
26389,Cmtm1
26390,Gm14330
26391,4933436H12Rik
26392,Gm43259
26393,Gm10401
26394,Gm13209
26395,Dppa5a
26396,C1rb
26397,Gm42664
26398,Gm14486
26399,Gm47595
26400,4930415O20Rik
26401,4933422A05Rik
26402,Olfr681
26403,2010001M07Rik
26404,Fbxo43
26405,Gm13544
26406,Gm49166
26407,Gm48421
26408,Adam26a
26409,Gm16982
26410,Svopl
26411,Ccdc42os
26412,AU015336
26413,Zfp648
26414,Gm17173
26415,Gm32027
26416,Gm49225
26417,Ptgis
26418,Cfap157
26419,Gm28760
26420,Gm48420
26421,Gm34284
26422,Gm26962
26423,Olfr112
26424,Gm15298
26425,Gm36485
26426,Gm10390
26427,Gm49802
26428,Gm49595
26429,Gm50162
26430,Cldn13
26431,Gm26854
26432,Gm32184
26433,Gm19541
26434,Gnat2
26435,Cct8l1
26436,Clcnka
26437,1700030L20Rik
26438,1700010B13Rik
26439,Gm42699
26440,Fut2
26441,Rap1gapos
26442,Gm438
26443,3200001D21Rik
26444,Rpl36-ps4
26445,Sult2a3
26446,Gpr33
26447,Calml3
26448,4930568G15Rik
26449,Tmsb15a
26450,Gm28676
26451,Gm12531
26452,Olfr975
26453,Cox8c
26454,Gm16677
26455,Fbxw18
26456,Mettl21c
26457,Tmco5b
26458,Olfr366
26459,AC192334.1
26460,Art4
26461,Slc3a1
26462,1700003P14Rik
26463,A430057M04Rik
26464,Gm28085
26465,Gm12860
26466,Deup1
26467,Arrdc5
26468,Fnd3c2
26469,Ngp
26470,Olfr25
26471,Olfr1162
26472,Gm12853
26473,Serpinb6e
26474,Olfr670
26475,Skint2
26476,Higd1c
26477,Aqp7
26478,Olfr497
26479,Gm15983
26480,Ccdc144b
26481,Olfr912
26482,4930478K11Rik
26483,Gm15475
26484,Krt20
26485,9230112J17Rik
26486,Fam166a
26487,Gm47113
26488,Vwce
26489,Olfr857
26490,Gm44097
26491,Cd177
26492,4930404N11Rik
26493,Gm43701
26494,Gm41496
26495,2310043M15Rik
26496,Serpina3m
26497,Gm12120
26498,Gm13853
26499,Gm17638
26500,Gm32090
26501,4930537H20Rik
26502,2610204G07Rik
26503,Gm47429
26504,Gm11831
26505,Btbd18
26506,Gm34788
26507,Reg2
26508,Olfr131
26509,Gm29125
26510,BC028471
26511,Gm34035
26512,C030007H22Rik
26513,Gm17509
26514,Olfr136
26515,Olfr957
26516,1700030A11Rik
26517,Muc15
26518,4931420L22Rik
26519,BC046401
26520,Pabpc5
26521,Zp1
26522,Gm39526
26523,Gm26952
26524,G630093K05Rik
26525,Gm11527
26526,B230119M05Rik
26527,Aldoa
26528,Gm48924
26529,Gm44924
26530,Gm28078
26531,Gm32857
26532,Zc2hc1b
26533,Mansc4
26534,BC048559
26535,Abo
26536,A930002I21Rik
26537,Ifnlr1
26538,Olfr1247
26539,Gm42951
26540,Mdh1b
26541,Gm906
26542,Gm4146
26543,Gm10532
26544,Gm33466
26545,Olfr981
26546,Epp13
26547,Klhdc7b
26548,Ccdc158
26549,Gm16310
26550,Gm12786
26551,Gm46603
26552,Olfr1390
26553,Slc5a9
26554,Gm44264
26555,P2rx5
26556,Gm5662
26557,Fosl1
26558,Gm48485
26559,Uts2r
26560,Gm17210
26561,Gm38025
26562,Zfp109
26563,Adam4
26564,Gm17191
26565,Gm45411
26566,B930018H19Rik
26567,Rab11fip4os2
26568,Gpx6
26569,Gm8016
26570,8430436N08Rik
26571,Gm13923
26572,Tmem150b
26573,4930545L08Rik
26574,Krt33b
26575,Gm49907
26576,Vmn1r188
26577,Gm5784
26578,Gm37336
26579,CAAA01165726.1
26580,Krt71
26581,Gm10097
26582,Cyp3a41b
26583,Lkaaear1
26584,Gm16050
26585,Dmgdh
26586,Gm14120
26587,Spint4
26588,Cyp2c50
26589,Gm11454
26590,4930422C21Rik
26591,Cldn34a
26592,Gm46124
26593,Gm49763
26594,4930507D10Rik
26595,Gm43140
26596,Themis3
26597,Gm47360
26598,1700105P06Rik
26599,4930465I24Rik
26600,Chrna1
26601,Olfr1178
26602,Uroc1
26603,4930512P04Rik
26604,Gm41293
26605,Gm35147
26606,Gm48795
26607,9530003J23Rik
26608,Gm3250
26609,Gm38165
26610,Gm13380
26611,Gm49004
26612,Lrrn4cl
26613,4930471G24Rik
26614,Tent5d
26615,Nlrp5
26616,Gm49135
26617,Ccdc27
26618,Gm48439
26619,Xlr5c
26620,Gm10544
26621,Gm12037
26622,4930578N18Rik
26623,Olfr1216
26624,1700125G22Rik
26625,Hnf1b
26626,4833419O12Rik
26627,Cyp8b1
26628,Olfr869
26629,Krt84
26630,Gm48723
26631,Gm12519
26632,Gm49981
26633,Timp1
26634,Olfr1211
26635,E430002N23Rik
26636,Gm15675
26637,Gm33586
26638,Gm17080
26639,Gm33533
26640,Gm50281
26641,Gm20717
26642,Speer4cos
26643,Gm12473
26644,4933404K08Rik
26645,Tbx22
26646,Hist1h2ai
26647,Gm47960
26648,Gm33091
26649,Trhr2
26650,Vmn1r61
26651,C78334
26652,Gm44275
26653,Gm15910
26654,Gm14532
26655,Olfr690
26656,Gm13499
26657,Gm47565
26658,Gm49226
26659,Pcdhb15
26660,Gm26879
26661,A730071L15Rik
26662,Olfr1448
26663,Gm50138
26664,Gm3970
26665,Gm2379
26666,Gm2007
26667,Gm48830
26668,Gm47931
26669,Vpreb3
26670,Mcidas
26671,Gm47390
26672,Chn1os3
26673,Kcnk16
